timestamp,total_memory
1761984000,189737
1761984006,228302
1761984012,266868
1761984018,305433
1761984024,343999
1761984030,382564
1761984036,377317
1761984042,372070
1761984048,366822
1761984054,361575
1761984060,356328
1761984066,338783
1761984072,321238
1761984078,303692
1761984084,286147
1761984090,268602
1761984096,285274
1761984102,301946
1761984108,318618
1761984114,335290
1761984120,351962
1761984126,335267
1761984132,318572
1761984138,301876
1761984144,285181
1761984150,268486
1761984156,270384
1761984162,272283
1761984168,274181
1761984174,276080
1761984180,277978
1761984186,293157
1761984192,308336
1761984198,323515
1761984204,338694
1761984210,353873
1761984216,336983
1761984222,320094
1761984228,303204
1761984234,286315
1761984240,269425
1761984246,272903
1761984252,276381
1761984258,279858
1761984264,283336
1761984270,286814
1761984276,301487
1761984282,316160
1761984288,330832
1761984294,345505
1761984300,360178
1761984306,342504
1761984312,324829
1761984318,307155
1761984324,289480
1761984330,271806
1761984336,288591
1761984342,305376
1761984348,322160
1761984354,338945
1761984360,355730
1761984366,358261
1761984372,360792
1761984378,363324
1761984384,365855
1761984390,368386
1761984396,349908
1761984402,331431
1761984408,312953
1761984414,294476
1761984420,275998
1761984426,292624
1761984432,309251
1761984438,325877
1761984444,342504
1761984450,359130
1761984456,342279
1761984462,325428
1761984468,308576
1761984474,291725
1761984480,274874
1761984486,276398
1761984492,277922
1761984498,279447
1761984504,280971
1761984510,282495
1761984516,295689
1761984522,308884
1761984528,322078
1761984534,335273
1761984540,348467
1761984546,333799
1761984552,319131
1761984558,304463
1761984564,289795
1761984570,275127
1761984576,291627
1761984582,308127
1761984588,324627
1761984594,341127
1761984600,357627
1761984606,358458
1761984612,359289
1761984618,360119
1761984624,360950
1761984630,361781
1761984636,343926
1761984642,326071
1761984648,308215
1761984654,290360
1761984660,272505
1761984666,289471
1761984672,306438
1761984678,323404
1761984684,340371
1761984690,357337
1761984696,358726
1761984702,360115
1761984708,361504
1761984714,362893
1761984720,364282
1761984726,347610
1761984732,330938
1761984738,314266
1761984744,297594
1761984750,280922
1761984756,296268
1761984762,311613
1761984768,326959
1761984774,342304
1761984780,357650
1761984786,342260
1761984792,326870
1761984798,311481
1761984804,296091
1761984810,280701
1761984816,282685
1761984822,284669
1761984828,286653
1761984834,288637
1761984840,290621
1761984846,304607
1761984852,318592
1761984858,332578
1761984864,346563
1761984870,360549
1761984876,344910
1761984882,329271
1761984888,313631
1761984894,297992
1761984900,282353
1761984906,298254
1761984912,314155
1761984918,330055
1761984924,345956
1761984930,361857
1761984936,363193
1761984942,364529
1761984948,365865
1761984954,367201
1761984960,368537
1761984966,351447
1761984972,334358
1761984978,317268
1761984984,300179
1761984990,283089
1761984996,298631
1761985002,314174
1761985008,329716
1761985014,345259
1761985020,360801
1761985026,363063
1761985032,365324
1761985038,367586
1761985044,369847
1761985050,372109
1761985056,354391
1761985062,336672
1761985068,318954
1761985074,301235
1761985080,283517
1761985086,298847
1761985092,314176
1761985098,329506
1761985104,344835
1761985110,360165
1761985116,344980
1761985122,329795
1761985128,314611
1761985134,299426
1761985140,284241
1761985146,285906
1761985152,287571
1761985158,289235
1761985164,290900
1761985170,292565
1761985176,306415
1761985182,320266
1761985188,334116
1761985194,347967
1761985200,361817
1761985206,346351
1761985212,330886
1761985218,315420
1761985224,299955
1761985230,284489
1761985236,300452
1761985242,316415
1761985248,332379
1761985254,348342
1761985260,364305
1761985266,368568
1761985272,372831
1761985278,377095
1761985284,381358
1761985290,385621
1761985296,367673
1761985302,349725
1761985308,331777
1761985314,313829
1761985320,295881
1761985326,311891
1761985332,327902
1761985338,343912
1761985344,359923
1761985350,375933
1761985356,373936
1761985362,371939
1761985368,369943
1761985374,367946
1761985380,365949
1761985386,352425
1761985392,338901
1761985398,325377
1761985404,311853
1761985410,298329
1761985416,314110
1761985422,329891
1761985428,345672
1761985434,361453
1761985440,377234
1761985446,361623
1761985452,346012
1761985458,330402
1761985464,314791
1761985470,299180
1761985476,301085
1761985482,302990
1761985488,304894
1761985494,306799
1761985500,308704
1761985506,322805
1761985512,336906
1761985518,351006
1761985524,365107
1761985530,379208
1761985536,363718
1761985542,348227
1761985548,332737
1761985554,317246
1761985560,301756
1761985566,317116
1761985572,332476
1761985578,347836
1761985584,363196
1761985590,378556
1761985596,379615
1761985602,380674
1761985608,381734
1761985614,382793
1761985620,383852
1761985626,367568
1761985632,351284
1761985638,335000
1761985644,318716
1761985650,302432
1761985656,317819
1761985662,333206
1761985668,348594
1761985674,363981
1761985680,379368
1761985686,363937
1761985692,348506
1761985698,333074
1761985704,317643
1761985710,302212
1761985716,303602
1761985722,304993
1761985728,306383
1761985734,307774
1761985740,309164
1761985746,323881
1761985752,338598
1761985758,353314
1761985764,368031
1761985770,382748
1761985776,367259
1761985782,351770
1761985788,336282
1761985794,320793
1761985800,305304
1761985806,306777
1761985812,308250
1761985818,309722
1761985824,311195
1761985830,312668
1761985836,327517
1761985842,342366
1761985848,357214
1761985854,372063
1761985860,386912
1761985866,370252
1761985872,353592
1761985878,336932
1761985884,320272
1761985890,303612
1761985896,319183
1761985902,334754
1761985908,350324
1761985914,365895
1761985920,381466
1761985926,382267
1761985932,383068
1761985938,383868
1761985944,384669
1761985950,385470
1761985956,369573
1761985962,353676
1761985968,337780
1761985974,321883
1761985980,305986
1761985986,321743
1761985992,337500
1761985998,353256
1761986004,369013
1761986010,384770
1761986016,369143
1761986022,353516
1761986028,337888
1761986034,322261
1761986040,306634
1761986046,308450
1761986052,310266
1761986058,312082
1761986064,313898
1761986070,315714
1761986076,329764
1761986082,343815
1761986088,357865
1761986094,371916
1761986100,385966
1761986106,369599
1761986112,353232
1761986118,336864
1761986124,320497
1761986130,304130
1761986136,308086
1761986142,312042
1761986148,315998
1761986154,319954
1761986160,323910
1761986166,336353
1761986172,348796
1761986178,361240
1761986184,373683
1761986190,386126
1761986196,370699
1761986202,355272
1761986208,339846
1761986214,324419
1761986220,308992
1761986226,325215
1761986232,341438
1761986238,357662
1761986244,373885
1761986250,390108
1761986256,390333
1761986262,390558
1761986268,390782
1761986274,391007
1761986280,391232
1761986286,375040
1761986292,358848
1761986298,342656
1761986304,326464
1761986310,310272
1761986316,323566
1761986322,336861
1761986328,350155
1761986334,363450
1761986340,376744
1761986346,363318
1761986352,349893
1761986358,336467
1761986364,323042
1761986370,309616
1761986376,311450
1761986382,313283
1761986388,315117
1761986394,316950
1761986400,318784
1761986406,333146
